ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes
1114,2,416,501.7,1528.49,0.05,267.244862,1,340506,892
1115,2,416,575.36,1524.75,0.05,347.097732,1,340922,893
1116,2,415,508.58,1510.69,0.05,313.854608,1,341337,894
1117,2,420,572.86,1516.2,0.05,304.225375,1,341757,895
1118,2,412,541.76,1505.55,0.05,550.956245,1,342169,896
1119,2,418,516.39,1493.47,0.05,410.878624,1,342587,897
1120,2,415,508.08,1489.59,0.05,493.049814,1,343002,898
1121,2,404,492.21,1484.58,0.05,409.658781,1,343406,899
1122,2,423,507.69,1469.92,0.05,494.980291,1,343829,900
1123,2,402,469.95,1457.4,0.05,510.542743,1,344231,901
1124,2,425,556.89,1443.23,0.05,435.723815,1,344656,902
1125,2,409,510.47,1433.99,0.05,548.113939,1,345065,903
1126,2,424,514.57,1430.02,0.05,257.640914,1,345489,904
1127,2,407,551.84,1414.79,0.05,341.817701,1,345896,905
1128,2,411,535.07,1399.76,0.05,567.359311,1,346307,906
1129,2,424,478.27,1384.55,0.05,414.541173,1,346731,907
1130,2,394,362.64,1372.82,0.05,447.913397,1,347125,908
1131,2,418,557.4,1361.8,0.05,373.161941,1,347543,909
1132,2,421,504.95,1346.6,0.05,503.913092,1,347964,910
1133,2,427,573.95,1341.93,0.05,427.272097,1,348391,911
1134,2,418,524.13,1328.28,0.05,706.006058,1,348809,912
1135,2,391,418.74,1313.25,0.05,517.680441,1,349200,913
1136,2,392,502.55,1298.04,0.05,551.258579,1,349592,914
1137,2,411,562.12,1293.69,0.05,488.150741,1,350003,915
1138,2,411,473.28,1279.07,0.05,310.184831,1,350414,916
1139,2,500,1962.61,1286.43,0.05,477.268797,0,350914,916
1140,2,413,500.19,1272.85,0.05,369.108491,1,351327,917
1141,2,392,480.97,1257.54,0.05,701.286797,1,351719,918
1142,2,421,423.84,1244.45,0.05,298.309772,1,352140,919
1143,2,420,466.86,1251.14,0.05,460.394114,1,352560,920
1144,2,412,549.62,1244.07,0.05,774.447264,1,352972,921
1145,2,500,1971.39,1263.12,0.05,696.9941,0,353472,921
1146,2,413,531.8,1250.96,0.05,529.648513,1,353885,922
1147,2,412,559.76,1236.82,0.05,378.015853,1,354297,923
1148,2,415,541.83,1223.66,0.05,441.414956,1,354712,924
1149,2,432,444.76,1207.91,0.05,364.782438,1,355144,925
1150,2,407,521.58,1192.13,0.05,211.975483,1,355551,926
1151,2,412,530.71,1180.33,0.05,608.900035,1,355963,927
1152,2,412,536.78,1165.08,0.05,601.282795,1,356375,928
1153,2,500,1930.77,1164.07,0.05,566.779327,0,356875,928
1154,2,415,589.01,1150.89,0.05,472.217967,1,357290,929
1155,2,500,1094.81,1141.29,0.05,522.518565,0,357790,929
1156,2,411,527.08,1127.09,0.05,365.196017,1,358201,930
1157,2,168,-449.87,1101.93,0.05,432.596694,1,358369,931
1158,2,500,1954.94,1101.89,0.05,533.567343,0,358869,931
1159,2,500,2068.06,1101.82,0.05,423.01783,0,359369,931
1160,2,401,473.0,1085.4,0.05,336.21759,1,359770,932
1161,2,414,481.2,1069.64,0.05,399.666449,1,360184,933
1162,2,500,1769.83,1071.39,0.05,670.109351,0,360684,933
1163,2,500,1278.22,1064.21,0.05,343.162658,0,361184,933
1164,2,414,554.01,1050.08,0.05,654.100931,1,361598,934
1165,2,500,1886.29,1050.71,0.05,473.853088,0,362098,934
1166,2,79,-684.08,1023.89,0.05,310.452979,1,362177,935
1167,2,404,573.48,1009.55,0.05,596.287892,1,362581,936
1168,2,405,583.68,997.26,0.05,473.966402,1,362986,937
1169,2,500,1479.54,992.58,0.05,646.614634,0,363486,937
1170,2,82,-668.58,984.94,0.05,557.027954,1,363568,938
1171,2,500,2003.02,985.94,0.05,396.954343,0,364068,938
1172,2,424,455.48,989.48,0.05,327.789861,1,364492,939
1173,2,409,551.07,994.38,0.05,363.087105,1,364901,940
1174,2,500,2029.77,994.31,0.05,334.331716,0,365401,940
1175,2,500,1968.92,993.09,0.05,585.853602,0,365901,940
1176,2,500,1505.74,987.6,0.05,342.984455,0,366401,940
1177,2,89,-633.63,963.95,0.05,258.176678,1,366490,941
1178,2,500,1789.86,961.19,0.05,513.820505,0,366990,941
1179,2,500,1697.29,957.48,0.05,525.092678,0,367490,941
1180,2,500,2026.21,970.85,0.05,489.346573,0,367990,941
1181,2,405,533.1,955.44,0.05,564.136884,1,368395,942
1182,2,500,1725.0,955.53,0.05,418.083048,0,368895,942
1183,2,500,1160.52,948.12,0.05,558.736652,0,369395,942
1184,2,500,2027.05,950.38,0.05,501.851731,0,369895,942
1185,2,425,644.84,936.79,0.05,316.908407,1,370320,943
1186,2,500,1978.57,939.14,0.05,382.823922,0,370820,943
1187,2,500,2077.79,939.62,0.05,403.831892,0,371320,943
1188,2,413,629.13,926.27,0.05,454.539868,1,371733,944
1189,2,412,549.5,912.34,0.05,503.341727,1,372145,945
1190,2,416,483.52,897.14,0.05,469.988923,1,372561,946
1191,2,428,670.96,884.89,0.05,574.684178,1,372989,947
1192,2,500,1641.09,880.75,0.05,467.993779,0,373489,947
1193,2,500,1837.17,878.88,0.05,407.466497,0,373989,947
1194,2,500,2080.43,894.65,0.05,357.572481,0,374489,947
1195,2,500,1925.33,894.76,0.05,580.281602,0,374989,947
1196,2,500,2057.67,896.13,0.05,735.338086,0,375489,947
1197,2,500,1887.54,895.76,0.05,357.213476,0,375989,947
1198,2,500,1788.48,894.1,0.05,403.463919,0,376489,947
1199,2,500,1118.08,886.19,0.05,489.750133,0,376989,947
1200,2,168,-386.48,862.35,0.05,755.625117,1,377157,948
1201,1,500,1637.01,874.03,0.05,530.606307,0,377657,948
1202,1,500,1685.11,885.67,0.05,463.183165,0,378157,948
1203,1,500,670.82,886.69,0.05,418.651551,0,378657,948
1204,1,500,1560.62,897.27,0.05,422.399099,0,379157,948
1205,1,500,934.4,901.82,0.05,577.328382,0,379657,948
1206,1,500,1691.53,912.98,0.05,507.095662,0,380157,948
1207,1,331,-16.64,907.44,0.05,729.537387,1,380488,949
1208,1,500,1116.75,913.06,0.05,623.880358,0,380988,949
1209,1,500,1635.81,923.94,0.05,647.69097,0,381488,949
1210,1,500,1332.21,918.46,0.05,386.184992,0,381988,949
1211,1,500,1613.96,930.58,0.05,485.536297,0,382488,949
1212,1,500,1714.37,942.45,0.05,426.586965,0,382988,949
1213,1,331,67.53,937.52,0.05,370.37254,1,383319,950
1214,1,500,1678.81,949.29,0.05,471.139557,0,383819,950
1215,1,500,1792.4,961.46,0.05,414.16699,0,384319,950
1216,1,500,1576.39,972.14,0.05,283.996179,0,384819,950
1217,1,500,1704.64,983.46,0.05,570.506127,0,385319,950
1218,1,500,1520.77,993.25,0.05,302.124071,0,385819,950
1219,1,500,1768.52,1005.77,0.05,387.078311,0,386319,950
1220,1,500,1490.9,1015.6,0.05,446.220483,0,386819,950
1221,1,500,1563.93,1026.31,0.05,374.481574,0,387319,950
1222,1,331,65.77,1021.89,0.05,544.350966,1,387650,951
1223,1,500,1774.71,1034.94,0.05,561.451625,0,388150,951
1224,1,500,1689.32,1046.27,0.05,464.202549,0,388650,951
1225,1,500,1636.53,1057.53,0.05,411.684238,0,389150,951
1226,1,500,1052.17,1062.9,0.05,736.01294,0,389650,951
1227,1,500,1653.75,1073.92,0.05,497.987846,0,390150,951
1228,1,500,1612.52,1084.7,0.05,509.199269,0,390650,951
1229,1,500,1800.03,1097.91,0.05,575.571141,0,391150,951
1230,1,500,1882.6,1113.11,0.05,593.299929,0,391650,951
1231,1,500,1898.22,1126.52,0.05,282.191315,0,392150,951
1232,1,500,1813.95,1139.61,0.05,615.101147,0,392650,951
1233,1,500,1834.73,1152.22,0.05,357.267777,0,393150,951
1234,1,500,1786.2,1164.84,0.05,514.430253,0,393650,951
1235,1,500,1852.53,1179.18,0.05,610.424347,0,394150,951
1236,1,500,1655.16,1190.7,0.05,514.009422,0,394650,951
1237,1,500,1464.43,1199.73,0.05,516.58588,0,395150,951
1238,1,500,1758.24,1212.58,0.05,514.918884,0,395650,951
1239,1,500,1777.51,1210.73,0.05,409.613399,0,396150,951
1240,1,500,1249.66,1218.22,0.05,621.9217,0,396650,951
1241,1,500,1340.74,1226.82,0.05,567.83548,0,397150,951
1242,1,500,1696.29,1239.54,0.05,506.007254,0,397650,951
1243,1,500,1759.48,1252.47,0.05,483.970311,0,398150,951
1244,1,500,1599.56,1262.97,0.05,426.463569,0,398650,951
1245,1,500,1811.06,1261.37,0.05,555.924262,0,399150,951
1246,1,500,1884.24,1274.89,0.05,478.619187,0,399650,951
1247,1,500,1761.38,1286.91,0.05,286.738271,0,400150,951
1248,1,500,1688.93,1298.38,0.05,502.12786,0,400650,951
1249,1,500,1744.02,1311.37,0.05,369.654365,0,401150,951
1250,1,500,1710.76,1323.26,0.05,549.987492,0,401650,951
1251,1,500,1800.68,1335.96,0.05,477.374152,0,402150,951
1252,1,500,1649.79,1347.09,0.05,460.779996,0,402650,951
1253,1,500,1739.87,1345.18,0.05,386.138569,0,403150,951
1254,1,500,1787.28,1357.17,0.05,475.340721,0,403650,951
1255,1,500,1830.56,1364.52,0.05,489.970107,0,404150,951
1256,1,500,1799.8,1377.25,0.05,434.286401,0,404650,951
1257,1,500,1754.2,1399.29,0.05,485.950383,0,405150,951
1258,1,1,-1000.0,1369.74,0.05,73.504089,1,405151,952
1259,1,500,1762.68,1366.69,0.05,427.908921,0,405651,952
1260,1,500,1679.2,1378.75,0.05,519.873862,0,406151,952
1261,1,500,1909.97,1393.04,0.05,387.425253,0,406651,952
1262,1,500,1806.98,1393.41,0.05,647.600272,0,407151,952
1263,1,500,1907.65,1399.7,0.05,543.75625,0,407651,952
1264,1,500,1822.25,1412.39,0.05,456.680714,0,408151,952
1265,1,45,-1152.38,1382.0,0.05,781.157552,1,408196,953
1266,1,500,1919.98,1408.04,0.05,392.442851,0,408696,953
1267,1,500,1870.42,1421.01,0.05,457.931835,0,409196,953
1268,1,500,1800.73,1433.18,0.05,426.1976,0,409696,953
1269,1,500,1888.15,1437.27,0.05,516.380134,0,410196,953
1270,1,500,1919.73,1463.15,0.05,447.283939,0,410696,953
1271,1,500,2050.18,1463.62,0.05,510.792199,0,411196,953
1272,1,500,1945.72,1478.52,0.05,427.446347,0,411696,953
1273,1,500,1864.74,1491.66,0.05,337.58038,0,412196,953
1274,1,500,2042.83,1491.79,0.05,462.75411,0,412696,953
1275,1,500,1967.89,1491.78,0.05,453.221104,0,413196,953
1276,1,37,-1188.6,1464.84,0.05,176.099717,1,413233,954
1277,1,500,2060.27,1491.78,0.05,377.21299,0,413733,954
1278,1,500,2003.38,1493.91,0.05,412.656519,0,414233,954
1279,1,500,1962.51,1496.56,0.05,512.186082,0,414733,954
1280,1,500,1915.32,1495.45,0.05,475.538545,0,415233,954
1281,1,500,1930.37,1509.43,0.05,295.255021,0,415733,954
1282,1,500,1899.09,1511.17,0.05,433.916009,0,416233,954
1283,1,500,1837.32,1517.94,0.05,567.910531,0,416733,954
1284,1,500,2126.82,1518.93,0.05,490.135557,0,417233,954
1285,1,500,1872.64,1531.21,0.05,341.627072,0,417733,954
1286,1,500,1914.7,1530.57,0.05,403.139332,0,418233,954
1287,1,500,1845.25,1528.25,0.05,325.034856,0,418733,954
1288,1,500,2021.78,1542.17,0.05,425.097006,0,419233,954
1289,1,500,1900.49,1555.68,0.05,387.785024,0,419733,954
1290,1,500,1979.42,1570.64,0.05,300.198435,0,420233,954
1291,1,500,1978.24,1583.71,0.05,464.608995,0,420733,954
1292,1,500,2003.35,1587.34,0.05,498.893356,0,421233,954
1293,1,500,1979.05,1588.76,0.05,312.11632,0,421733,954
1294,1,500,1996.89,1587.92,0.05,507.270754,0,422233,954
1295,1,500,2078.13,1589.45,0.05,268.700945,0,422733,954
1296,1,500,1893.89,1587.81,0.05,258.00187,0,423233,954
1297,1,500,1968.19,1588.62,0.05,313.894141,0,423733,954
1298,1,500,2003.76,1590.77,0.05,411.692823,0,424233,954
1299,1,500,1887.94,1598.47,0.05,335.618273,0,424733,954
1300,1,500,1939.1,1621.72,0.05,389.677095,0,425233,954
1301,2,500,1926.95,1624.62,0.05,403.099178,0,425733,954
1302,2,500,2083.09,1628.6,0.05,305.543317,0,426233,954
1303,2,500,1897.76,1640.87,0.05,500.62625,0,426733,954
1304,2,500,2056.37,1645.83,0.05,266.996527,0,427233,954
1305,2,500,1984.32,1656.33,0.05,395.905283,0,427733,954
1306,2,420,659.7,1646.01,0.05,212.574546,1,428153,955
1307,2,500,1989.68,1666.08,0.05,369.208993,0,428653,955
1308,2,500,1873.68,1673.64,0.05,511.792001,0,429153,955
1309,2,500,2098.64,1678.27,0.05,468.855197,0,429653,955
1310,2,500,1877.6,1683.73,0.05,300.033388,0,430153,955
1311,2,500,1844.66,1686.03,0.05,303.221796,0,430653,955
1312,2,500,2071.07,1689.6,0.05,506.195563,0,431153,955
1313,2,500,2107.28,1710.0,0.05,505.929462,0,431653,955
1314,2,500,2101.24,1714.22,0.05,301.601297,0,432153,955
1315,2,422,672.01,1703.02,0.05,702.017171,1,432575,956
1316,2,500,1946.82,1706.72,0.05,388.517622,0,433075,956
1317,2,500,2096.33,1710.64,0.05,306.36773,0,433575,956
1318,2,500,2083.05,1716.26,0.05,290.451582,0,434075,956
1319,2,500,2159.72,1720.17,0.05,633.760478,0,434575,956
1320,2,500,1971.3,1724.98,0.05,417.937256,0,435075,956
1321,2,417,617.41,1715.51,0.05,469.682248,1,435492,957
1322,2,500,2111.13,1735.97,0.05,269.468365,0,435992,957
1323,2,500,2123.56,1739.46,0.05,373.326075,0,436492,957
1324,2,500,2046.75,1743.03,0.05,460.554343,0,436992,957
1325,2,500,2092.88,1747.59,0.05,443.965147,0,437492,957
1326,2,500,2006.74,1757.14,0.05,628.646495,0,437992,957
1327,2,500,1986.15,1760.46,0.05,317.405853,0,438492,957
1328,2,500,2131.71,1765.65,0.05,309.93562,0,438992,957
1329,2,500,2010.02,1767.75,0.05,399.182956,0,439492,957
1330,2,500,2142.98,1770.36,0.05,359.66683,0,439992,957
1331,2,500,2049.21,1771.87,0.05,308.887759,0,440492,957
1332,2,500,2138.28,1775.11,0.05,545.858297,0,440992,957
1333,2,500,2073.4,1777.5,0.05,414.717307,0,441492,957
1334,2,500,2125.6,1780.89,0.05,410.292343,0,441992,957
1335,2,500,1995.87,1782.33,0.05,313.857606,0,442492,957
1336,2,500,2078.57,1786.56,0.05,667.445849,0,442992,957
1337,2,500,2149.72,1793.41,0.05,391.385808,0,443492,957
1338,2,500,2084.35,1796.67,0.05,354.07581,0,443992,957
1339,2,500,2142.51,1800.32,0.05,348.319692,0,444492,957
1340,2,500,2002.01,1807.85,0.05,274.330876,0,444992,957
1341,2,500,2084.74,1815.29,0.05,345.185357,0,445492,957
1342,2,500,1804.96,1816.37,0.05,518.7241,0,445992,957
1343,2,500,2029.67,1819.08,0.05,415.546721,0,446492,957
1344,2,500,2119.36,1824.27,0.05,560.504529,0,446992,957
1345,2,500,2038.47,1826.55,0.05,450.458739,0,447492,957
1346,2,500,1961.63,1827.32,0.05,325.938622,0,447992,957
1347,2,500,2132.13,1831.03,0.05,528.495635,0,448492,957
1348,2,500,1851.17,1832.65,0.05,410.540136,0,448992,957
1349,2,500,2151.29,1836.72,0.05,425.816465,0,449492,957
1350,2,500,1802.58,1837.64,0.05,353.868363,0,449992,957
1351,2,500,1500.93,1834.65,0.05,444.529022,0,450492,957
1352,2,500,2123.13,1839.38,0.05,387.901615,0,450992,957
1353,2,500,2178.89,1843.77,0.05,396.153897,0,451492,957
1354,2,500,2042.2,1846.32,0.05,362.734397,0,451992,957
1355,2,500,1989.4,1847.91,0.05,280.05666,0,452492,957
1356,2,500,2214.61,1852.05,0.05,403.938714,0,452992,957
1357,2,500,1957.69,1854.09,0.05,511.265708,0,453492,957
1358,2,500,1995.73,1884.05,0.05,262.86359,0,453992,957
1359,2,500,1948.0,1885.9,0.05,440.015536,0,454492,957
1360,2,500,1809.67,1887.2,0.05,496.262979,0,454992,957
1361,2,500,2141.61,1889.52,0.05,378.178976,0,455492,957
1362,2,500,1894.54,1890.4,0.05,350.643041,0,455992,957
1363,2,500,2064.09,1891.96,0.05,328.959234,0,456492,957
1364,2,500,2131.18,1895.05,0.05,340.85643,0,456992,957
1365,2,500,2062.95,1927.2,0.05,483.161691,0,457492,957
1366,2,500,2111.24,1929.12,0.05,252.005794,0,457992,957
1367,2,500,1327.14,1923.68,0.05,441.464676,0,458492,957
1368,2,500,1500.16,1920.68,0.05,173.75971,0,458992,957
1369,2,500,1462.46,1916.42,0.05,328.4285,0,459492,957
1370,2,500,2209.34,1919.32,0.05,449.857262,0,459992,957
1371,2,445,449.02,1903.31,0.05,411.035797,1,460437,958
1372,2,500,2018.72,1904.04,0.05,347.730677,0,460937,958
1373,2,500,1923.81,1904.63,0.05,253.949373,0,461437,958
1374,2,500,2113.63,1905.33,0.05,208.429379,0,461937,958
1375,2,500,1965.02,1905.31,0.05,508.7234,0,462437,958
1376,2,500,2093.28,1938.12,0.05,333.616344,0,462937,958
1377,2,500,2066.92,1938.19,0.05,437.040797,0,463437,958
1378,2,456,418.9,1922.35,0.05,283.854223,1,463893,959
1379,2,438,333.19,1906.05,0.05,447.124509,1,464331,960
1380,2,436,119.12,1888.09,0.05,323.000695,1,464767,961
1381,2,437,411.92,1872.91,0.05,351.672941,1,465204,962
1382,2,439,513.37,1859.05,0.05,273.316242,1,465643,963
1383,2,436,-355.85,1837.12,0.05,298.420672,1,466079,964
1384,2,500,1195.86,1827.81,0.05,377.784819,0,466579,964
1385,2,293,-133.75,1807.74,0.05,213.821459,1,466872,965
1386,2,430,447.84,1793.08,0.05,317.56095,1,467302,966
1387,2,500,1744.64,1792.07,0.05,344.777615,0,467802,966
1388,2,431,527.76,1777.13,0.05,233.787967,1,468233,967
1389,2,500,1841.16,1776.54,0.05,299.431649,0,468733,967
1390,2,500,2109.55,1777.84,0.05,469.767714,0,469233,967
1391,2,500,2070.76,1778.76,0.05,247.130425,0,469733,967
1392,2,500,1834.22,1777.07,0.05,172.24197,0,470233,967
1393,2,435,492.3,1762.2,0.05,153.833097,1,470668,968
1394,2,500,2051.09,1762.75,0.05,268.220147,0,471168,968
1395,2,500,2056.45,1762.53,0.05,370.687754,0,471668,968
1396,2,500,2162.38,1765.21,0.05,465.016341,0,472168,968
1397,2,500,2090.57,1766.44,0.05,246.347197,0,472668,968
1398,2,500,1465.57,1761.06,0.05,248.987694,0,473168,968
1399,2,500,1276.72,1754.94,0.05,328.798883,0,473668,968
1400,2,500,2020.87,1755.76,0.05,388.77513,0,474168,968
1401,1,500,2054.29,1757.03,0.05,369.109486,0,474668,968
1402,1,500,1986.38,1756.07,0.05,295.161836,0,475168,968
1403,1,500,1994.39,1757.03,0.05,158.076596,0,475668,968
1404,1,500,2087.21,1757.34,0.05,337.910883,0,476168,968
1405,1,500,1926.21,1756.76,0.05,255.723176,0,476668,968
1406,1,500,2049.29,1770.66,0.05,163.081397,0,477168,968
1407,1,500,2049.57,1771.26,0.05,136.415816,0,477668,968
1408,1,500,1834.23,1770.86,0.05,296.293005,0,478168,968
1409,1,500,2099.12,1770.87,0.05,260.434565,0,478668,968
1410,1,500,1780.01,1769.89,0.05,163.653089,0,479168,968
1411,1,500,2078.89,1772.23,0.05,116.619432,0,479668,968
1412,1,500,1853.51,1770.06,0.05,199.005374,0,480168,968
1413,1,500,1819.53,1767.18,0.05,281.949177,0,480668,968
1414,1,500,2080.69,1766.97,0.05,143.909878,0,481168,968
1415,1,500,2001.49,1780.27,0.05,198.324073,0,481668,968
1416,1,500,1989.06,1780.69,0.05,196.899407,0,482168,968
1417,1,500,1892.7,1778.66,0.05,233.792403,0,482668,968
1418,1,500,2013.74,1777.96,0.05,244.381018,0,483168,968
1419,1,500,1818.96,1774.55,0.05,130.152346,0,483668,968
1420,1,500,2056.53,1775.41,0.05,189.846486,0,484168,968
1421,1,500,1968.25,1788.92,0.05,215.506906,0,484668,968
1422,1,500,2002.77,1787.83,0.05,228.383238,0,485168,968
1423,1,500,1895.02,1785.55,0.05,205.772173,0,485668,968
1424,1,500,1681.95,1781.9,0.05,163.538799,0,486168,968
1425,1,500,1739.7,1778.37,0.05,268.893295,0,486668,968
1426,1,500,2009.04,1778.39,0.05,189.262314,0,487168,968
1427,1,500,1731.06,1775.84,0.05,186.007916,0,487668,968
1428,1,500,2090.94,1775.43,0.05,156.478471,0,488168,968
1429,1,500,2078.35,1776.11,0.05,236.330848,0,488668,968
1430,1,500,2044.51,1775.13,0.05,148.525405,0,489168,968
1431,1,500,1841.29,1773.05,0.05,219.705389,0,489668,968
1432,1,500,2024.84,1771.92,0.05,264.030012,0,490168,968
1433,1,500,2002.57,1771.21,0.05,194.517066,0,490668,968
1434,1,500,2044.53,1770.4,0.05,311.491933,0,491168,968
1435,1,500,1770.85,1768.15,0.05,240.043018,0,491668,968
1436,1,500,1947.67,1766.84,0.05,331.427725,0,492168,968
1437,1,500,1792.1,1763.26,0.05,167.448307,0,492668,968
1438,1,500,1699.09,1759.41,0.05,173.366872,0,493168,968
1439,1,500,1819.67,1756.18,0.05,255.107678,0,493668,968
1440,1,500,1891.96,1755.08,0.05,192.160869,0,494168,968
1441,1,500,1924.19,1753.47,0.05,257.977904,0,494668,968
1442,1,500,1934.4,1754.77,0.05,160.168251,0,495168,968
1443,1,500,1848.99,1752.96,0.05,190.002153,0,495668,968
1444,1,500,1766.42,1749.43,0.05,233.337825,0,496168,968
1445,1,500,1997.77,1749.03,0.05,172.216035,0,496668,968
1446,1,500,2011.61,1749.53,0.05,128.294039,0,497168,968
1447,1,500,1947.16,1747.68,0.05,142.762827,0,497668,968
1448,1,500,1851.64,1747.68,0.05,199.822406,0,498168,968
1449,1,500,1958.46,1745.75,0.05,178.836271,0,498668,968
1450,1,500,1930.0,1747.03,0.05,302.192171,0,499168,968
1451,1,500,1910.09,1751.12,0.05,193.768769,0,499668,968
1452,1,500,1760.46,1747.49,0.05,274.94032,0,500168,968
1453,1,500,2020.46,1745.91,0.05,179.711079,0,500668,968
1454,1,500,1863.38,1744.12,0.05,346.71627,0,501168,968
1455,1,500,1868.65,1742.91,0.05,235.52429,0,501668,968
1456,1,500,2020.18,1740.97,0.05,159.705801,0,502168,968
1457,1,500,1823.22,1739.62,0.05,194.962004,0,502668,968
1458,1,500,1846.88,1738.13,0.05,233.586109,0,503168,968
1459,1,500,1961.79,1738.27,0.05,235.061716,0,503668,968
1460,1,500,1857.61,1738.75,0.05,105.129147,0,504168,968
1461,1,500,1970.03,1737.04,0.05,212.152589,0,504668,968
1462,1,500,1954.49,1737.63,0.05,261.873326,0,505168,968
1463,1,500,1931.58,1736.31,0.05,188.339413,0,505668,968
1464,1,500,2012.08,1735.12,0.05,199.510349,0,506168,968
1465,1,500,2012.64,1734.62,0.05,118.226262,0,506668,968
1466,1,500,1999.11,1733.49,0.05,183.07196,0,507168,968
1467,1,500,1913.31,1739.36,0.05,174.731856,0,507668,968
1468,1,500,1937.99,1743.73,0.05,100.382816,0,508168,968
1469,1,500,1976.17,1748.87,0.05,291.189289,0,508668,968
1470,1,500,1958.87,1746.37,0.05,168.190317,0,509168,968
1471,1,500,1999.14,1761.87,0.05,101.720536,0,509668,968
1472,1,500,1956.31,1761.24,0.05,223.70833,0,510168,968
1473,1,500,2025.81,1762.26,0.05,140.021333,0,510668,968
1474,1,500,1975.14,1760.88,0.05,175.289789,0,511168,968
1475,1,500,1983.75,1761.07,0.05,172.937626,0,511668,968
1476,1,500,1886.19,1759.0,0.05,134.072053,0,512168,968
1477,1,500,1955.8,1757.88,0.05,242.888101,0,512668,968
1478,1,500,1995.43,1773.65,0.05,117.621566,0,513168,968
1479,1,500,1900.01,1789.32,0.05,159.119294,0,513668,968
1480,1,500,1959.95,1807.73,0.05,142.274127,0,514168,968
1481,1,500,1938.21,1822.99,0.05,94.875071,0,514668,968
1482,1,500,1869.14,1836.55,0.05,257.120241,0,515168,968
1483,1,500,1993.93,1860.04,0.05,280.054502,0,515668,968
1484,1,500,2060.3,1868.69,0.05,160.434865,0,516168,968
1485,1,500,1988.68,1889.91,0.05,93.105266,0,516668,968
1486,1,500,2009.07,1905.53,0.05,359.536245,0,517168,968
1487,1,500,1973.7,1907.82,0.05,270.467199,0,517668,968
1488,1,500,1889.29,1921.43,0.05,293.591824,0,518168,968
1489,1,500,1984.24,1922.86,0.05,213.334417,0,518668,968
1490,1,500,2055.35,1922.32,0.05,256.567526,0,519168,968
1491,1,500,1859.58,1920.21,0.05,135.966554,0,519668,968
1492,1,500,1986.19,1921.73,0.05,194.615776,0,520168,968
1493,1,500,1530.59,1932.11,0.05,198.550316,0,520668,968
1494,1,500,1862.39,1930.22,0.05,246.914097,0,521168,968
1495,1,500,1614.52,1925.8,0.05,123.37892,0,521668,968
1496,1,500,1656.9,1920.75,0.05,206.482145,0,522168,968
1497,1,500,1362.82,1913.47,0.05,238.783703,0,522668,968
1498,1,500,2016.72,1918.98,0.05,184.695853,0,523168,968
1499,1,500,1209.44,1918.31,0.05,170.697934,0,523668,968
1500,1,500,1829.43,1916.4,0.05,238.51149,0,524168,968
1501,2,84,-656.08,1889.29,0.05,93.402344,1,524252,969
1502,2,83,-635.07,1863.08,0.05,286.551173,1,524335,970
1503,2,83,-641.54,1836.72,0.05,101.015957,1,524418,971
1504,2,89,-617.0,1809.68,0.05,110.702983,1,524507,972
1505,2,84,-637.6,1784.04,0.05,103.937227,1,524591,973
1506,2,84,-638.54,1757.16,0.05,81.975776,1,524675,974
1507,2,84,-655.22,1730.11,0.05,89.722649,1,524759,975
1508,2,84,-649.81,1705.27,0.05,570.638647,1,524843,976
1509,2,85,-651.46,1677.77,0.05,648.670708,1,524928,977
1510,2,84,-634.27,1653.62,0.05,415.313928,1,525012,978
1511,2,85,-622.77,1626.61,0.05,579.492178,1,525097,979
1512,2,86,-620.0,1601.87,0.05,636.924372,1,525183,980
1513,2,416,576.67,1589.44,0.05,341.759089,1,525599,981
1514,2,393,358.95,1572.23,0.05,223.943816,1,525992,982
1515,2,415,577.76,1557.99,0.05,403.993892,1,526407,983
1516,2,335,199.35,1540.09,0.05,102.934926,1,526742,984
1517,2,395,475.01,1525.91,0.05,259.344983,1,527137,985
1518,2,87,-618.83,1499.59,0.05,109.857229,1,527224,986
1519,2,422,437.36,1485.77,0.05,319.753658,1,527646,987
1520,2,92,-607.4,1459.13,0.05,605.964619,1,527738,988
1521,2,91,-613.46,1433.32,0.05,371.575591,1,527829,989
1522,2,326,179.93,1415.09,0.05,469.561958,1,528155,990
1523,2,87,-628.36,1389.85,0.05,729.577637,1,528242,991
1524,2,500,939.06,1382.42,0.05,473.312706,0,528742,991
1525,2,88,-611.39,1358.91,0.05,384.152286,1,528830,992
1526,2,330,161.64,1340.44,0.05,732.932472,1,529160,993
1527,2,324,144.95,1324.58,0.05,374.041319,1,529484,994
1528,2,326,167.74,1305.35,0.05,353.122944,1,529810,995
1529,2,393,288.0,1287.44,0.05,546.21638,1,530203,996
1530,2,332,179.09,1268.79,0.05,461.582786,1,530535,997
1531,2,86,-640.48,1243.97,0.05,424.202966,1,530621,998
1532,2,87,-633.35,1217.39,0.05,947.93883,1,530708,999
1533,2,322,143.36,1198.8,0.05,416.668555,1,531030,1000
1534,2,339,270.12,1181.05,0.05,415.463882,1,531369,1001
1535,2,398,405.5,1167.4,0.05,618.292285,1,531767,1002
1536,2,500,2103.46,1168.96,0.05,700.98669,0,532267,1002
1537,2,321,168.8,1152.72,0.05,446.856537,1,532588,1003
1538,2,500,1795.28,1153.69,0.05,469.905302,0,533088,1003
1539,2,500,2010.09,1155.59,0.05,417.986713,0,533588,1003
