ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes,spawn,seed
117,2,55,-730.0,-412.6,0.8895,1994.233512,1,13596,117,"(1.5,0.0)",42
118,2,220,95.0,-406.9,0.8886,2402.228517,1,13816,118,"(-7.0,5.0)",42
119,2,106,-475.0,-404.35,0.8878,2730.28249,1,13922,119,"(-6.0,0.0)",42
120,2,221,100.0,-407.25,0.8869,2396.770552,1,14143,120,"(-7.0,5.0)",42
121,2,94,-535.0,-407.85,0.886,2652.327598,1,14237,121,"(0.5,-2.0)",42
122,2,35,-830.0,-410.8,0.8851,3045.431494,1,14272,122,"(-4.5,1.5)",42
123,2,55,-730.0,-419.05,0.8842,2651.631225,1,14327,123,"(1.5,0.0)",42
124,2,281,400.0,-416.05,0.8833,2229.022024,1,14608,124,"(-1.5,-4.0)",42
125,2,93,-540.0,-416.7,0.8824,2766.379184,1,14701,125,"(0.5,-2.0)",42
126,2,55,-730.0,-418.2,0.8816,2287.16307,1,14756,126,"(1.5,0.0)",42
127,2,106,-475.0,-421.6,0.8807,2113.929362,1,14862,127,"(-6.0,0.0)",42
128,2,49,-760.0,-424.45,0.8798,1638.012744,1,14911,128,"(-4.5,1.5)",42
129,2,67,-670.0,-424.45,0.8789,2304.821863,1,14978,129,"(3.5,0.5)",42
130,2,74,-635.0,-423.8,0.878,2066.594397,1,15052,130,"(-4.5,1.5)",42
131,2,222,105.0,-417.4,0.8772,1350.659873,1,15274,131,"(-7.0,5.0)",42
132,2,27,-870.0,-418.75,0.8763,2182.184061,1,15301,132,"(0.0,3.5)",42
133,2,280,395.0,-409.45,0.8754,1459.747434,1,15581,133,"(-1.5,-4.0)",42
134,2,55,-730.0,-409.45,0.8745,1411.807915,1,15636,134,"(1.5,0.0)",42
135,2,175,-130.0,-406.0,0.8737,1678.51782,1,15811,135,"(6.0,6.0)",42
136,2,44,-785.0,-414.85,0.8728,1931.997654,1,15855,136,"(-4.5,1.5)",42
137,2,27,-870.0,-416.85,0.8719,1785.747965,1,15882,137,"(0.0,3.5)",42
138,2,55,-730.0,-428.1,0.871,1736.76563,1,15937,138,"(1.5,0.0)",42
139,2,106,-475.0,-436.85,0.8702,1799.328542,1,16043,139,"(-6.0,0.0)",42
140,2,174,-135.0,-430.9,0.8693,1580.312532,1,16217,140,"(6.0,6.0)",42
141,2,106,-475.0,-430.9,0.8684,1769.267683,1,16323,141,"(-6.0,0.0)",42
142,2,217,80.0,-425.35,0.8676,1333.369907,1,16540,142,"(-7.0,5.0)",42
143,2,94,-535.0,-423.4,0.8667,1480.007746,1,16634,143,"(0.5,-2.0)",42
144,2,106,-475.0,-423.4,0.8658,2145.693374,1,16740,144,"(-6.0,0.0)",42
145,2,280,395.0,-414.7,0.865,2174.185955,1,17020,145,"(-1.5,-4.0)",42
146,2,93,-540.0,-418.75,0.8641,1661.167352,1,17113,146,"(0.5,-2.0)",42
147,2,174,-135.0,-414.75,0.8632,1169.872144,1,17287,147,"(6.0,6.0)",42
148,2,67,-670.0,-414.15,0.8624,1540.192817,1,17354,148,"(3.5,0.5)",42
149,2,175,-130.0,-414.35,0.8615,1300.146475,1,17529,149,"(-4.5,1.5)",42
150,2,93,-540.0,-412.45,0.8606,1313.418993,1,17622,150,"(0.5,-2.0)",42
151,2,67,-670.0,-412.45,0.8598,1406.165225,1,17689,151,"(3.5,0.5)",42
152,2,174,-135.0,-408.45,0.8589,1240.75851,1,17863,152,"(6.0,6.0)",42
153,2,27,-870.0,-415.95,0.8581,1298.368143,1,17890,153,"(0.0,3.5)",42
154,2,280,395.0,-406.65,0.8572,1395.086085,1,18170,154,"(-1.5,-4.0)",42
155,2,67,-670.0,-406.7,0.8563,1222.196755,1,18237,155,"(3.5,0.5)",42
156,2,55,-730.0,-415.1,0.8555,2060.428661,1,18292,156,"(1.5,0.0)",42
157,2,281,400.0,-415.0,0.8546,1288.40276,1,18573,157,"(-1.5,-4.0)",42
158,2,55,-730.0,-420.9,0.8538,1072.548416,1,18628,158,"(1.5,0.0)",42
159,2,177,-120.0,-426.0,0.8529,1031.215653,1,18805,159,"(6.0,6.0)",42
160,2,223,110.0,-417.7,0.8521,1086.970087,1,19028,160,"(-7.0,5.0)",42
161,2,281,400.0,-406.4,0.8512,1257.726339,1,19309,161,"(-1.5,-4.0)",42
162,2,67,-670.0,-406.45,0.8504,1047.200386,1,19376,162,"(3.5,0.5)",42
163,2,55,-730.0,-417.7,0.8495,1127.589545,1,19431,163,"(1.5,0.0)",42
164,2,94,-535.0,-417.7,0.8487,1022.259483,1,19525,164,"(0.5,-2.0)",42
165,2,55,-730.0,-426.35,0.8478,968.142426,1,19580,165,"(1.5,0.0)",42
166,2,106,-475.0,-429.8,0.847,1139.569287,1,19686,166,"(-6.0,0.0)",42
167,2,218,85.0,-424.2,0.8461,1127.309682,1,19904,167,"(-7.0,5.0)",42
168,2,283,410.0,-411.85,0.8453,1056.633409,1,20187,168,"(-1.5,-4.0)",42
169,2,176,-125.0,-417.0,0.8444,789.931294,1,20363,169,"(6.0,6.0)",42
170,2,55,-730.0,-417.6,0.8436,904.948363,1,20418,170,"(1.5,0.0)",42
171,2,27,-870.0,-417.6,0.8427,1048.996185,1,20445,171,"(0.0,3.5)",42
172,2,282,405.0,-408.2,0.8419,1065.079578,1,20727,172,"(-1.5,-4.0)",42
173,2,218,85.0,-406.1,0.8411,1035.620944,1,20945,173,"(-7.0,5.0)",42
174,2,55,-730.0,-414.4,0.8402,961.156842,1,21000,174,"(1.5,0.0)",42
175,2,106,-475.0,-411.85,0.8394,864.036513,1,21106,175,"(-6.0,0.0)",42
176,2,27,-870.0,-419.3,0.8385,656.686918,1,21133,176,"(0.0,3.5)",42
177,2,55,-730.0,-430.7,0.8377,986.756344,1,21188,177,"(1.5,0.0)",42
178,2,285,420.0,-421.75,0.8369,863.825555,1,21473,178,"(-1.5,-4.0)",42
179,2,176,-125.0,-414.3,0.836,782.106207,1,21649,179,"(6.0,6.0)",42
180,2,27,-870.0,-415.7,0.8352,387.808279,1,21676,180,"(0.0,3.5)",42
181,2,173,-140.0,-408.4,0.8344,979.645233,1,21849,181,"(-4.5,1.5)",42
182,2,106,-475.0,-405.85,0.8335,1304.216876,1,21955,182,"(-6.0,0.0)",42
183,2,106,-475.0,-405.85,0.8327,912.664992,1,22061,183,"(-6.0,0.0)",42
184,2,106,-475.0,-408.2,0.8319,978.917374,1,22167,184,"(-6.0,0.0)",42
185,2,223,110.0,-398.4,0.831,934.469162,1,22390,185,"(-7.0,5.0)",42
186,2,55,-730.0,-399.65,0.8302,957.683401,1,22445,186,"(1.5,0.0)",42
187,2,55,-730.0,-398.75,0.8294,727.973903,1,22500,187,"(1.5,0.0)",42
188,2,94,-535.0,-402.75,0.8285,599.507497,1,22594,188,"(0.5,-2.0)",42
189,2,67,-670.0,-408.25,0.8277,1038.486378,1,22661,189,"(3.5,0.5)",42
190,2,67,-670.0,-410.2,0.8269,977.538161,1,22728,190,"(3.5,0.5)",42
191,2,284,415.0,-398.25,0.8261,806.391513,1,23012,191,"(-1.5,-4.0)",42
192,2,27,-870.0,-400.25,0.8252,822.761246,1,23039,192,"(0.0,3.5)",42
193,2,93,-540.0,-396.95,0.8244,814.691897,1,23132,193,"(0.5,-2.0)",42
194,2,173,-140.0,-389.65,0.8236,765.851555,1,23305,194,"(-4.5,1.5)",42
195,2,176,-125.0,-384.2,0.8228,829.229689,1,23481,195,"(6.0,6.0)",42
196,2,67,-670.0,-385.55,0.8219,663.959171,1,23548,196,"(3.5,0.5)",42
197,2,106,-475.0,-383.6,0.8211,495.075472,1,23654,197,"(-6.0,0.0)",42
198,2,281,400.0,-372.3,0.8203,699.536978,1,23935,198,"(-1.5,-4.0)",42
199,2,282,405.0,-362.85,0.8195,669.093876,1,24217,199,"(-1.5,-4.0)",42
200,2,217,80.0,-363.0,0.8186,719.43438,1,24434,200,"(-7.0,5.0)",42
201,2,159,-210.0,-366.05,0.8178,0.0,1,159,201,"(-4.5,1.5)",42
202,2,55,-730.0,-368.0,0.817,0.0,1,214,202,"(1.5,0.0)",42
203,2,282,405.0,-356.65,0.8162,0.0,1,496,203,"(-1.5,-4.0)",42
204,2,176,-125.0,-358.85,0.8154,0.0,1,672,204,"(6.0,6.0)",42
205,2,179,-110.0,-358.15,0.8146,0.0,1,851,205,"(6.0,6.0)",42
206,2,94,-535.0,-356.2,0.8137,0.0,1,945,206,"(0.5,-2.0)",42
207,2,55,-730.0,-358.75,0.8129,382.641998,1,1000,207,"(1.5,0.0)",42
208,2,280,395.0,-349.45,0.8121,366.332416,1,1280,208,"(-1.5,-4.0)",42
209,2,221,100.0,-339.75,0.8113,334.333561,1,1501,209,"(-7.0,5.0)",42
210,2,169,-160.0,-345.3,0.8105,410.509832,1,1670,210,"(-4.5,1.5)",42
211,2,176,-125.0,-345.25,0.8097,390.247793,1,1846,211,"(6.0,6.0)",42
212,2,106,-475.0,-341.3,0.8089,504.857512,1,1952,212,"(-6.0,0.0)",42
213,2,106,-475.0,-340.7,0.8081,421.993942,1,2058,213,"(-6.0,0.0)",42
214,2,28,-865.0,-348.05,0.8073,344.706299,1,2086,214,"(0.0,3.5)",42
215,2,67,-670.0,-349.35,0.8065,583.318816,1,2153,215,"(3.5,0.5)",42
216,2,94,-535.0,-348.0,0.8056,438.111607,1,2247,216,"(0.5,-2.0)",42
217,2,280,395.0,-336.75,0.8048,389.859151,1,2527,217,"(-1.5,-4.0)",42
218,2,280,395.0,-333.75,0.804,377.186082,1,2807,218,"(-1.5,-4.0)",42
219,2,222,105.0,-327.95,0.8032,356.698105,1,3029,219,"(-7.0,5.0)",42
220,2,94,-535.0,-334.3,0.8024,402.364694,1,3123,220,"(0.5,-2.0)",42
221,2,55,-730.0,-336.25,0.8016,516.835641,1,3178,221,"(1.5,0.0)",42
222,2,106,-475.0,-332.7,0.8008,417.957027,1,3284,222,"(-6.0,0.0)",42
223,2,228,135.0,-324.05,0.8,374.823247,1,3512,223,"(-7.0,5.0)",42
224,2,106,-475.0,-332.8,0.7992,407.623924,1,3618,224,"(-6.0,0.0)",42
225,2,222,105.0,-326.35,0.7984,436.286434,1,3840,225,"(-7.0,5.0)",42
226,2,55,-730.0,-326.35,0.7976,1146.116465,1,3895,226,"(1.5,0.0)",42
227,2,27,-870.0,-330.3,0.7968,295.708603,1,3922,227,"(0.0,3.5)",42
228,2,176,-125.0,-323.95,0.796,579.370009,1,4098,228,"(6.0,6.0)",42
229,2,27,-870.0,-325.95,0.7952,449.005106,1,4125,229,"(0.0,3.5)",42
230,2,223,110.0,-318.5,0.7944,573.241067,1,4348,230,"(-7.0,5.0)",42
231,2,28,-865.0,-328.2,0.7936,973.783927,1,4376,231,"(0.0,3.5)",42
232,2,175,-130.0,-320.8,0.7929,692.15688,1,4551,232,"(6.0,6.0)",42
233,2,282,405.0,-320.7,0.7921,546.327907,1,4833,233,"(-1.5,-4.0)",42
234,2,175,-130.0,-314.7,0.7913,652.920189,1,5008,234,"(6.0,6.0)",42
235,2,282,405.0,-309.35,0.7905,428.322707,1,5290,235,"(-1.5,-4.0)",42
236,2,67,-670.0,-308.2,0.7897,364.592912,1,5357,236,"(3.5,0.5)",42
237,2,27,-870.0,-308.2,0.7889,761.382227,1,5384,237,"(0.0,3.5)",42
238,2,67,-670.0,-307.6,0.7881,464.018458,1,5451,238,"(3.5,0.5)",42
239,2,168,-165.0,-304.5,0.7873,351.042619,1,5619,239,"(-4.5,1.5)",42
240,2,106,-475.0,-307.9,0.7865,521.465755,1,5725,240,"(-6.0,0.0)",42
241,2,94,-535.0,-308.5,0.7857,381.257368,1,5819,241,"(0.5,-2.0)",42
242,2,106,-475.0,-314.05,0.785,484.791626,1,5925,242,"(-6.0,0.0)",42
243,2,55,-730.0,-316.0,0.7842,496.898833,1,5980,243,"(1.5,0.0)",42
244,2,175,-130.0,-312.55,0.7834,405.166894,1,6155,244,"(6.0,6.0)",42
245,2,106,-475.0,-321.25,0.7826,338.173611,1,6261,245,"(-6.0,0.0)",42
246,2,222,105.0,-314.8,0.7818,626.404126,1,6483,246,"(-7.0,5.0)",42
247,2,186,-75.0,-314.2,0.781,436.798746,1,6669,247,"(-4.5,1.5)",42
248,2,67,-670.0,-314.2,0.7803,422.860471,1,6736,248,"(3.5,0.5)",42
249,2,223,110.0,-311.8,0.7795,342.965246,1,6959,249,"(-7.0,5.0)",42
250,2,94,-535.0,-311.75,0.7787,403.981476,1,7053,250,"(0.5,-2.0)",42
251,2,94,-535.0,-310.4,0.7779,468.240666,1,7147,251,"(0.5,-2.0)",42
252,2,55,-730.0,-316.35,0.7771,340.559613,1,7202,252,"(1.5,0.0)",42
253,2,106,-475.0,-312.4,0.7764,354.072709,1,7308,253,"(-6.0,0.0)",42
254,2,282,405.0,-312.3,0.7756,394.848387,1,7590,254,"(-1.5,-4.0)",42
255,2,55,-730.0,-312.9,0.7748,507.956573,1,7645,255,"(1.5,0.0)",42
256,2,55,-730.0,-312.9,0.774,374.784062,1,7700,256,"(1.5,0.0)",42
257,2,67,-670.0,-323.6,0.7733,358.945676,1,7767,257,"(3.5,0.5)",42
258,2,281,400.0,-312.3,0.7725,313.258155,1,8048,258,"(-1.5,-4.0)",42
259,2,94,-535.0,-316.45,0.7717,372.731538,1,8142,259,"(0.5,-2.0)",42
260,2,221,100.0,-316.55,0.771,299.878192,1,8363,260,"(-7.0,5.0)",42
261,2,70,-655.0,-327.1,0.7702,448.334198,1,8433,261,"(-4.5,1.5)",42
262,2,67,-670.0,-327.1,0.7694,356.964073,1,8500,262,"(3.5,0.5)",42
263,2,225,120.0,-318.6,0.7686,587.051083,1,8725,263,"(-7.0,5.0)",42
264,2,67,-670.0,-319.95,0.7679,499.220423,1,8792,264,"(3.5,0.5)",42
265,2,93,-540.0,-318.05,0.7671,572.25623,1,8885,265,"(0.5,-2.0)",42
266,2,281,400.0,-309.3,0.7663,450.986752,1,9166,266,"(-1.5,-4.0)",42
267,2,158,-215.0,-312.3,0.7656,437.960598,1,9324,267,"(-4.5,1.5)",42
268,2,106,-475.0,-321.15,0.7648,289.743047,1,9430,268,"(-6.0,0.0)",42
269,2,93,-540.0,-325.3,0.764,485.952554,1,9523,269,"(0.5,-2.0)",42
270,2,221,100.0,-317.0,0.7633,493.537046,1,9744,270,"(-7.0,5.0)",42
271,2,106,-475.0,-313.05,0.7625,463.614554,1,9850,271,"(-6.0,0.0)",42
272,2,67,-670.0,-323.8,0.7618,383.293485,1,9917,272,"(3.5,0.5)",42
273,2,176,-125.0,-325.9,0.761,315.643663,1,10093,273,"(6.0,6.0)",42
274,2,28,-865.0,-327.25,0.7602,341.621774,1,10121,274,"(0.0,3.5)",42
275,2,284,415.0,-318.35,0.7595,509.209191,1,10405,275,"(-4.5,1.5)",42
276,2,280,395.0,-305.7,0.7587,423.546776,1,10685,276,"(-1.5,-4.0)",42
277,2,94,-535.0,-303.75,0.7579,332.877955,1,10779,277,"(0.5,-2.0)",42
278,2,67,-670.0,-314.65,0.7572,446.112953,1,10846,278,"(3.5,0.5)",42
279,2,55,-730.0,-320.7,0.7564,446.697417,1,10901,279,"(1.5,0.0)",42
280,2,67,-670.0,-318.7,0.7557,337.846358,1,10968,280,"(3.5,0.5)",42
281,2,280,395.0,-313.35,0.7549,346.439509,1,11248,281,"(-1.5,-4.0)",42
282,2,220,95.0,-307.65,0.7542,496.913696,1,11468,282,"(-7.0,5.0)",42
283,2,274,365.0,-299.25,0.7534,338.618629,1,11742,283,"(-4.5,1.5)",42
284,2,271,350.0,-291.0,0.7527,466.975865,1,12013,284,"(-4.5,1.5)",42
285,2,27,-870.0,-300.8,0.7519,389.718426,1,12040,285,"(0.0,3.5)",42
286,2,106,-475.0,-298.25,0.7512,317.968765,1,12146,286,"(-6.0,0.0)",42
287,2,55,-730.0,-298.25,0.7504,362.410898,1,12201,287,"(1.5,0.0)",42
288,2,27,-870.0,-301.6,0.7497,714.666334,1,12228,288,"(0.0,3.5)",42
289,2,280,395.0,-290.95,0.7489,405.134617,1,12508,289,"(-1.5,-4.0)",42
290,2,228,135.0,-282.9,0.7482,522.151748,1,12736,290,"(-7.0,5.0)",42
291,2,229,140.0,-285.65,0.7474,417.056877,1,12965,291,"(-7.0,5.0)",42
292,2,106,-475.0,-281.7,0.7467,376.882785,1,13071,292,"(-6.0,0.0)",42
293,2,55,-730.0,-283.6,0.7459,491.534505,1,13126,293,"(1.5,0.0)",42
294,2,93,-540.0,-287.6,0.7452,421.86011,1,13219,294,"(0.5,-2.0)",42
295,2,27,-870.0,-295.05,0.7444,509.283459,1,13246,295,"(0.0,3.5)",42
296,2,268,335.0,-285.0,0.7437,414.576741,1,13514,296,"(-4.5,1.5)",42
297,2,280,395.0,-276.3,0.7429,482.184534,1,13794,297,"(-1.5,-4.0)",42
298,2,281,400.0,-276.3,0.7422,367.085472,1,14075,298,"(-1.5,-4.0)",42
299,2,176,-125.0,-281.6,0.7414,412.201339,1,14251,299,"(6.0,6.0)",42
300,2,228,135.0,-281.05,0.7407,316.148307,1,14479,300,"(-7.0,5.0)",42
301,2,274,365.0,-275.3,0.74,370.921133,1,14753,301,"(-4.5,1.5)",42
302,2,94,-535.0,-273.35,0.7392,482.174513,1,14847,302,"(0.5,-2.0)",42
303,2,228,135.0,-276.05,0.7385,258.546222,1,15075,303,"(-7.0,5.0)",42
304,2,67,-670.0,-281.5,0.7377,301.601102,1,15142,304,"(3.5,0.5)",42
305,2,282,405.0,-276.35,0.737,406.36652,1,15424,305,"(-1.5,-4.0)",42
306,2,27,-870.0,-279.7,0.7363,348.280534,1,15451,306,"(0.0,3.5)",42
307,2,55,-730.0,-279.7,0.7355,334.705689,1,15506,307,"(1.5,0.0)",42
308,2,67,-670.0,-290.35,0.7348,395.35134,1,15573,308,"(3.5,0.5)",42
309,2,272,355.0,-287.8,0.7341,375.573605,1,15845,309,"(-4.5,1.5)",42
310,2,279,390.0,-282.3,0.7333,364.129083,1,16124,310,"(-1.5,-4.0)",42
311,2,94,-535.0,-286.4,0.7326,217.086799,1,16218,311,"(0.5,-2.0)",42
312,2,57,-720.0,-288.85,0.7319,267.770518,1,16275,312,"(-4.5,1.5)",42
313,2,93,-540.0,-289.5,0.7311,446.815808,1,16368,313,"(0.5,-2.0)",42
314,2,94,-535.0,-286.2,0.7304,254.772992,1,16462,314,"(0.5,-2.0)",42
315,2,220,95.0,-278.55,0.7297,303.625469,1,16682,315,"(-7.0,5.0)",42
316,2,67,-670.0,-279.9,0.7289,471.625126,1,16749,316,"(3.5,0.5)",42
317,2,28,-865.0,-292.5,0.7282,248.454414,1,16777,317,"(0.0,3.5)",42
318,2,67,-670.0,-303.15,0.7275,401.451,1,16844,318,"(3.5,0.5)",42
319,2,106,-475.0,-308.95,0.7268,280.737697,1,16950,319,"(-6.0,0.0)",42
320,2,178,-115.0,-304.75,0.726,289.819159,1,17128,320,"(6.0,6.0)",42
321,2,221,100.0,-296.45,0.7253,349.134986,1,17349,321,"(-7.0,5.0)",42
322,2,67,-670.0,-298.4,0.7246,368.377673,1,17416,322,"(3.5,0.5)",42
323,2,225,120.0,-298.55,0.7239,326.116921,1,17641,323,"(-7.0,5.0)",42
324,2,28,-865.0,-302.45,0.7231,621.136429,1,17669,324,"(0.0,3.5)",42
325,2,267,330.0,-300.2,0.7224,240.485404,1,17936,325,"(-4.5,1.5)",42
326,2,94,-535.0,-298.25,0.7217,354.615061,1,18030,326,"(0.5,-2.0)",42
327,2,229,140.0,-288.15,0.721,278.696946,1,18259,327,"(-7.0,5.0)",42
328,2,67,-670.0,-293.6,0.7202,283.997472,1,18326,328,"(3.5,0.5)",42
329,2,27,-870.0,-293.6,0.7195,692.857671,1,18353,329,"(0.0,3.5)",42
330,2,28,-865.0,-303.35,0.7188,250.042403,1,18381,330,"(0.0,3.5)",42
331,2,67,-670.0,-301.4,0.7181,261.368164,1,18448,331,"(3.5,0.5)",42
332,2,106,-475.0,-304.85,0.7174,266.038972,1,18554,332,"(-6.0,0.0)",42
333,2,106,-475.0,-313.65,0.7167,483.834615,1,18660,333,"(-6.0,0.0)",42
334,2,224,115.0,-311.2,0.7159,295.124454,1,18884,334,"(-7.0,5.0)",42
335,2,267,330.0,-311.95,0.7152,378.969902,1,19151,335,"(-4.5,1.5)",42
336,2,55,-730.0,-312.55,0.7145,491.732324,1,19206,336,"(1.5,0.0)",42
337,2,93,-540.0,-309.25,0.7138,236.674915,1,19299,337,"(0.5,-2.0)",42
338,2,67,-670.0,-309.25,0.7131,276.647862,1,19366,338,"(3.5,0.5)",42
339,2,223,110.0,-306.5,0.7124,280.842289,1,19589,339,"(-7.0,5.0)",42
340,2,222,105.0,-300.7,0.7116,299.37778,1,19811,340,"(-7.0,5.0)",42
341,2,281,400.0,-291.35,0.7109,404.657942,1,20092,341,"(-1.5,-4.0)",42
342,2,106,-475.0,-291.35,0.7102,354.126356,1,20198,342,"(-6.0,0.0)",42
343,2,28,-865.0,-292.7,0.7095,189.287636,1,20226,343,"(0.0,3.5)",42
344,2,28,-865.0,-300.05,0.7088,341.772753,1,20254,344,"(0.0,3.5)",42
345,2,28,-865.0,-303.95,0.7081,164.011239,1,20282,345,"(0.0,3.5)",42
346,2,67,-670.0,-311.7,0.7074,271.678173,1,20349,346,"(3.5,0.5)",42
347,2,176,-125.0,-312.2,0.7067,289.272871,1,20525,347,"(6.0,6.0)",42
348,2,106,-475.0,-310.25,0.706,292.921003,1,20631,348,"(-6.0,0.0)",42
349,2,106,-475.0,-316.1,0.7053,354.790889,1,20737,349,"(-6.0,0.0)",42
350,2,221,100.0,-309.75,0.7046,287.182029,1,20958,350,"(-7.0,5.0)",42
351,2,106,-475.0,-309.15,0.7039,468.758121,1,21064,351,"(-6.0,0.0)",42
352,2,67,-670.0,-308.55,0.7032,486.474667,1,21131,352,"(3.5,0.5)",42
353,2,67,-670.0,-310.5,0.7025,186.366663,1,21198,353,"(3.5,0.5)",42
354,2,219,90.0,-313.65,0.7018,270.226546,1,21417,354,"(-7.0,5.0)",42
355,2,28,-865.0,-315.0,0.701,269.525182,1,21445,355,"(0.0,3.5)",42
356,2,94,-535.0,-313.05,0.7003,434.524783,1,21539,356,"(0.5,-2.0)",42
357,2,106,-475.0,-311.1,0.6996,274.399323,1,21645,357,"(-6.0,0.0)",42
358,2,55,-730.0,-322.4,0.6989,298.264513,1,21700,358,"(1.5,0.0)",42
359,2,276,375.0,-313.3,0.6982,314.980518,1,21976,359,"(-4.5,1.5)",42
360,2,94,-535.0,-319.65,0.6976,431.417533,1,22070,360,"(0.5,-2.0)",42
361,2,280,395.0,-309.15,0.6969,291.956187,1,22350,361,"(-1.5,-4.0)",42
362,2,94,-535.0,-307.8,0.6962,241.279468,1,22444,362,"(0.5,-2.0)",42
363,2,177,-120.0,-310.2,0.6955,251.090519,1,22621,363,"(6.0,6.0)",42
364,2,106,-475.0,-308.25,0.6948,280.542269,1,22727,364,"(-6.0,0.0)",42
365,2,94,-535.0,-308.2,0.6941,217.446523,1,22821,365,"(0.5,-2.0)",42
366,2,280,395.0,-308.25,0.6934,357.433825,1,23101,366,"(-1.5,-4.0)",42
367,2,279,390.0,-302.2,0.6927,326.827606,1,23380,367,"(-1.5,-4.0)",42
368,2,67,-670.0,-304.15,0.692,274.328201,1,23447,368,"(3.5,0.5)",42
369,2,67,-670.0,-305.45,0.6913,297.191344,1,23514,369,"(3.5,0.5)",42
370,2,94,-535.0,-311.8,0.6906,397.592947,1,23608,370,"(0.5,-2.0)",42
371,2,223,110.0,-305.95,0.6899,310.310752,1,23831,371,"(-7.0,5.0)",42
372,2,28,-865.0,-307.9,0.6892,249.763704,1,23859,372,"(0.0,3.5)",42
373,2,259,290.0,-303.75,0.6885,230.561962,1,24118,373,"(-4.5,1.5)",42
374,2,175,-130.0,-296.4,0.6878,256.271138,1,24293,374,"(6.0,6.0)",42
375,2,107,-470.0,-305.25,0.6872,260.509125,1,24400,375,"(-6.0,0.0)",42
376,2,55,-730.0,-316.5,0.6865,231.453942,1,24455,376,"(1.5,0.0)",42
377,2,279,390.0,-307.25,0.6858,369.325177,1,24734,377,"(-1.5,-4.0)",42
378,2,272,355.0,-297.0,0.6851,264.529478,1,25006,378,"(-4.5,1.5)",42
379,2,280,395.0,-285.75,0.6844,267.431167,1,25286,379,"(-1.5,-4.0)",42
380,2,106,-475.0,-283.8,0.6837,225.678864,1,25392,380,"(-6.0,0.0)",42
381,2,94,-535.0,-293.1,0.683,435.071442,1,25486,381,"(0.5,-2.0)",42
382,2,67,-670.0,-300.75,0.6824,387.925827,1,25553,382,"(3.5,0.5)",42
383,2,94,-535.0,-309.75,0.6817,258.427326,1,25647,383,"(0.5,-2.0)",42
384,2,67,-670.0,-319.95,0.681,315.719659,1,25714,384,"(3.5,0.5)",42
385,2,67,-670.0,-317.95,0.6803,295.462778,1,25781,385,"(3.5,0.5)",42
386,2,28,-865.0,-321.85,0.6796,289.238868,1,25809,386,"(0.0,3.5)",42
387,2,274,365.0,-310.9,0.679,262.114888,1,26083,387,"(-4.5,1.5)",42
388,2,176,-125.0,-303.45,0.6783,316.947354,1,26259,388,"(6.0,6.0)",42
389,2,222,105.0,-306.35,0.6776,279.675315,1,26481,389,"(-7.0,5.0)",42
390,2,105,-480.0,-312.5,0.6769,305.1402,1,26586,390,"(-4.5,1.5)",42
391,2,55,-730.0,-321.2,0.6762,975.813776,1,26641,391,"(1.5,0.0)",42
392,2,27,-870.0,-325.15,0.6756,184.955284,1,26668,392,"(0.0,3.5)",42
393,2,27,-870.0,-326.55,0.6749,983.916566,1,26695,393,"(0.0,3.5)",42
394,2,229,140.0,-319.75,0.6742,351.920208,1,26924,394,"(-7.0,5.0)",42
395,2,94,-535.0,-316.4,0.6735,250.702195,1,27018,395,"(0.5,-2.0)",42
396,2,28,-865.0,-328.4,0.6729,344.754102,1,27046,396,"(0.0,3.5)",42
397,2,262,305.0,-329.3,0.6722,451.479043,1,27308,397,"(-4.5,1.5)",42
398,2,280,395.0,-329.35,0.6715,478.623274,1,27588,398,"(-1.5,-4.0)",42
399,2,94,-535.0,-333.45,0.6709,287.718728,1,27682,399,"(0.5,-2.0)",42
400,2,93,-540.0,-340.2,0.6702,713.641819,1,27775,400,"(0.5,-2.0)",42
401,2,268,335.0,-340.5,0.6695,0.0,1,268,401,"(-4.5,1.5)",42
402,2,94,-535.0,-340.5,0.6688,0.0,1,362,402,"(0.5,-2.0)",42
403,2,290,445.0,-337.4,0.6682,0.0,1,652,403,"(-4.5,1.5)",42
404,2,28,-865.0,-339.35,0.6675,0.0,1,680,404,"(0.0,3.5)",42
405,2,94,-535.0,-348.75,0.6668,0.0,1,774,405,"(0.5,-2.0)",42
406,2,67,-670.0,-346.75,0.6662,0.0,1,841,406,"(3.5,0.5)",42
407,2,281,400.0,-335.45,0.6655,363.082988,1,1122,407,"(-1.5,-4.0)",42
408,2,67,-670.0,-335.45,0.6648,338.922471,1,1189,408,"(3.5,0.5)",42
409,2,239,190.0,-337.1,0.6642,297.459454,1,1428,409,"(-7.0,5.0)",42
410,2,279,390.0,-337.1,0.6635,1004.607154,1,1707,410,"(-1.5,-4.0)",42
411,2,280,395.0,-327.8,0.6629,641.898429,1,1987,411,"(-1.5,-4.0)",42
412,2,107,-470.0,-325.3,0.6622,606.012124,1,2094,412,"(-6.0,0.0)",42
413,2,174,-135.0,-321.25,0.6615,568.167948,1,2268,413,"(6.0,6.0)",42
414,2,245,220.0,-313.7,0.6609,378.015609,1,2513,414,"(-7.0,5.0)",42
415,2,107,-470.0,-319.35,0.6602,1599.679247,1,2620,415,"(-6.0,0.0)",42
416,2,281,400.0,-308.65,0.6595,1022.429302,1,2901,416,"(-1.5,-4.0)",42
